Unnamed: 0,ID,GENDER,CAR,PROPERTY,NO OF CHILDREN,INCOME TOTAL,INCOME TYPE,EDUCATION TYPE,FAMILY STATUS,HOUSING TYPE,PHONE,EMAIL,OCCUPATION TYPE,FAMILY SIZE,STATUS,AGE
565731,5112907,M,N,Y,2,292500.0,Working,Secondary,Married,Own House,0,1,Laborers,4,0,34.0
565752,5112908,F,Y,N,0,360000.0,Working,Higher education,Married,Own House,0,1,Accountants,2,1,42.0
565789,5112909,F,N,Y,0,247500.0,Working,Higher education,Married,Own House,0,1,High skill tech staff,2,0,50.0
565815,5112910,M,Y,N,0,157500.0,State servant,Secondary,Married,Own House,1,0,Drivers,2,1,35.0
565851,5112911,M,N,Y,0,351000.0,Commercial associate,Higher education,Married,Own House,0,1,Managers,2,1,33.0
565866,5112912,F,N,Y,0,292500.0,State servant,Higher education,Married,Own House,1,0,Managers,2,1,50.0
565897,5112915,F,N,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Managers,3,0,38.0
565972,5112917,F,N,Y,0,337500.0,Commercial associate,Secondary,Widow,Own House,1,0,Accountants,1,1,58.0
566029,5112919,M,Y,Y,2,189000.0,Commercial associate,Secondary,Married,Own House,0,1,Drivers,4,1,37.0
566050,5112920,M,Y,Y,3,256500.0,Working,Secondary,Married,Own House,0,1,Drivers,5,1,35.0
566094,5112921,F,Y,Y,1,202500.0,Working,Higher education,Married,Own House,0,0,Core staff,3,1,39.0
566174,5112926,F,N,Y,0,315000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,0,52.0
566196,5112928,M,Y,Y,0,202500.0,Working,Secondary,Single,Own House,0,0,Drivers,1,0,29.0
566198,5112931,F,Y,Y,0,270000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,53.0
566211,5112932,M,Y,N,2,261000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,4,1,43.0
566265,5112935,M,N,Y,0,211500.0,Commercial associate,Higher education,Married,Own House,1,0,Laborers,2,0,63.0
566302,5112940,M,Y,Y,0,180000.0,Working,Secondary,Married,Own House,1,0,IT staff,2,1,23.0
566312,5112941,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Drivers,3,1,37.0
566351,5112942,F,Y,Y,1,270000.0,Working,Secondary,Separated,Own House,0,0,Sales staff,2,1,43.0
566505,5112954,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,0,1,Laborers,2,1,57.0
566512,5112957,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,36.0
566599,5112961,M,Y,Y,1,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,3,1,34.0
566624,5112962,F,N,Y,1,67500.0,Working,Secondary,Single,Own House,0,0,Cooking staff,2,1,36.0
566637,5112963,F,Y,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Cleaning staff,4,1,32.0
566732,5112968,M,Y,N,0,315000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,41.0
566752,5112969,F,N,N,0,112500.0,Working,Secondary,Civil marriage,Own House,1,0,Laborers,2,1,50.0
566794,5112972,F,N,N,0,108000.0,State servant,Secondary,Married,Own House,1,0,Medicine staff,2,0,49.0
566801,5112975,F,N,N,3,171000.0,Working,Secondary,Married,Own House,1,0,High skill tech staff,5,1,37.0
566840,5112976,M,Y,N,0,360000.0,Commercial associate,Secondary,Married,Own House,1,0,Drivers,2,0,43.0
566855,5112977,F,Y,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Private service staff,2,1,39.0
566882,5112978,M,N,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,54.0
566934,5112981,M,N,Y,0,180000.0,Working,Secondary,Married,Own House,0,1,Laborers,2,1,41.0
566957,5112982,M,Y,N,2,337500.0,Commercial associate,Higher education,Single,Own House,0,1,Managers,3,1,37.0
566966,5112983,F,N,Y,0,202500.0,Working,Secondary,Separated,Own House,1,0,Cleaning staff,1,1,49.0
567019,5112984,F,N,N,0,180000.0,Working,Secondary,Married,Own House,0,0,Cleaning staff,2,0,61.0
567033,5112985,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,Own House,0,1,Laborers,2,1,31.0
567085,5112989,F,Y,Y,0,90000.0,Working,Secondary,Civil marriage,With parents,1,1,Cleaning staff,2,1,26.0
567116,5112990,M,Y,Y,0,202500.0,Working,Higher education,Married,Own House,0,0,Managers,2,1,62.0
567172,5112991,F,N,Y,0,247500.0,Commercial associate,Higher education,Single,Own House,0,0,Cooking staff,1,1,31.0
567193,5112992,M,Y,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,56.0
567234,5112993,F,Y,Y,0,180000.0,Working,Lower secondary,Married,Own House,0,1,Sales staff,2,0,42.0
567238,5112994,F,N,Y,0,162000.0,Working,Higher education,Single,Own House,1,0,Managers,1,1,38.0
567291,5113003,F,Y,N,2,157500.0,Working,Secondary,Married,Own House,0,0,Accountants,4,1,33.0
567341,5113006,M,Y,N,1,112500.0,Working,Secondary,Married,Own House,0,0,Laborers,3,1,53.0
567373,5113007,F,N,N,1,171000.0,Working,Secondary,Single,Own House,1,0,Laborers,2,1,24.0
567389,5113010,M,N,N,0,180000.0,Working,Secondary,Married,Own House,1,0,Low-skill Laborers,2,0,59.0
567395,5113011,M,Y,N,0,90000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,31.0
567427,5113012,M,Y,N,0,90000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,31.0
567510,5113015,F,N,Y,1,112500.0,Working,Secondary,Married,Municipal apartment,0,0,Medicine staff,3,1,46.0
567522,5113016,F,Y,N,2,270000.0,Working,Secondary,Separated,Own House,0,0,Laborers,3,1,36.0
567570,5113020,M,Y,Y,0,202500.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,0,40.0
567602,5113023,F,Y,Y,0,99000.0,Working,Secondary,Married,Own House,0,0,Secretaries,2,1,47.0
567626,5113024,F,N,Y,0,90000.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,37.0
567673,5113026,F,N,Y,1,157500.0,Commercial associate,Secondary,Married,Own House,0,0,HR staff,3,1,45.0
567691,5113028,M,Y,Y,1,292500.0,Working,Higher education,Married,Own House,0,1,Security staff,3,0,40.0
567701,5113030,M,N,Y,1,315000.0,Commercial associate,Secondary,Married,Own House,0,1,Security staff,3,1,32.0
567705,5113035,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,Own House,0,0,Core staff,2,0,55.0
567717,5113037,F,N,Y,0,247500.0,Working,Secondary,Married,Own House,0,1,Sales staff,2,1,40.0
567726,5113039,F,N,Y,0,153000.0,Working,Higher education,Separated,Own House,0,1,Managers,1,1,40.0
567757,5113040,F,N,Y,0,229500.0,Working,Higher education,Widow,Own House,0,0,Laborers,1,1,34.0
567877,5113060,F,N,N,2,135000.0,Working,Secondary,Separated,Municipal apartment,0,0,Cleaning staff,3,1,40.0
567943,5113063,M,N,Y,0,243000.0,Working,Higher education,Married,Own House,0,1,Cooking staff,2,1,25.0
567979,5113067,M,N,N,0,225000.0,Working,Higher education,Married,Own House,0,1,Sales staff,2,1,32.0
568005,5113068,M,N,N,0,225000.0,Working,Higher education,Married,Own House,0,1,Sales staff,2,1,32.0
568017,5113073,F,N,Y,0,225000.0,State servant,Secondary,Separated,Own House,0,1,Medicine staff,1,1,53.0
568038,5113074,F,N,Y,0,225000.0,State servant,Secondary,Separated,Own House,0,1,Medicine staff,1,0,53.0
568079,5113076,M,N,Y,0,360000.0,Commercial associate,Higher education,Married,Own House,0,1,Managers,2,0,53.0
568084,5113077,F,Y,Y,1,112500.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,3,1,36.0
568110,5113078,M,Y,Y,1,360000.0,Working,Secondary,Single,Own House,1,0,Drivers,2,0,40.0
568150,5113079,M,Y,Y,1,360000.0,Working,Secondary,Single,Own House,1,0,Drivers,2,1,40.0
568162,5113080,M,Y,Y,1,360000.0,Working,Secondary,Single,Own House,1,0,Drivers,2,1,40.0
568174,5113081,F,N,Y,1,112500.0,Working,Higher education,Single,Own House,0,0,Core staff,2,1,41.0
568218,5113082,F,N,Y,1,112500.0,Working,Higher education,Single,Own House,0,0,Core staff,2,1,41.0
568277,5113085,M,N,Y,2,225000.0,State servant,Higher education,Married,Own House,0,1,Core staff,4,1,39.0
568282,5113086,F,Y,N,1,324000.0,Commercial associate,Higher education,Married,Rented apartment,0,0,Sales staff,3,1,49.0
568313,5113094,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,41.0
568439,5113110,F,N,Y,0,180000.0,State servant,Secondary,Married,Own House,0,1,High skill tech staff,2,1,45.0
568454,5113111,M,Y,Y,2,225000.0,Working,Secondary,Married,Own House,0,1,Drivers,4,1,51.0
568482,5113113,M,Y,Y,0,202500.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,42.0
568504,5113114,M,Y,Y,0,202500.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,42.0
568553,5113127,F,Y,Y,0,315000.0,Commercial associate,Higher education,Married,Own House,0,0,Managers,2,1,35.0
568604,5113129,F,Y,Y,0,315000.0,Commercial associate,Higher education,Married,Own House,0,0,Managers,2,1,35.0
568609,5113130,F,Y,Y,0,315000.0,Commercial associate,Higher education,Married,Own House,0,0,Managers,2,1,35.0
568649,5113131,F,Y,Y,0,360000.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,2,1,52.0
568666,5113132,F,Y,Y,0,360000.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,2,0,52.0
568707,5113149,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Own House,0,0,Managers,2,1,42.0
568718,5113152,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Sales staff,2,1,46.0
568747,5113153,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Sales staff,2,0,46.0
568766,5113154,F,N,Y,0,45000.0,Commercial associate,Secondary,Married,Own House,1,0,Managers,2,0,36.0
568790,5113156,M,Y,Y,2,337500.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,4,1,38.0
568796,5113161,M,Y,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,51.0
568874,5113167,F,N,Y,0,225000.0,Working,Higher education,Married,Own House,0,0,Managers,2,0,35.0
568888,5113168,F,N,Y,0,225000.0,Working,Higher education,Married,Own House,0,0,Managers,2,1,35.0
568956,5113178,M,N,Y,0,211500.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,0,25.0
568969,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,Own House,0,0,Core staff,2,0,48.0
568981,5113181,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,Own House,0,0,Core staff,2,1,48.0
569095,5113186,F,N,Y,1,76500.0,Working,Secondary,Married,Own House,1,0,Medicine staff,3,1,37.0
569147,5113199,F,N,Y,2,270000.0,Working,Secondary,Married,Own House,0,1,High skill tech staff,4,1,36.0
569260,5113215,F,N,Y,0,103500.0,Working,Higher education,Single,Own House,0,1,Laborers,1,1,27.0
569280,5113216,M,Y,Y,0,112500.0,Working,Secondary,Married,Own House,1,0,Drivers,2,1,33.0
569317,5113226,F,N,Y,0,202500.0,Working,Secondary,Married,Own House,1,1,Sales staff,2,1,41.0
569410,5113235,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,0,45.0
569443,5113237,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,45.0
569480,5113238,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,0,45.0
569513,5113239,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,45.0
569546,5113240,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,45.0
569566,5113241,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,0,45.0
569599,5113243,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,0,45.0
569607,5113244,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,0,45.0
569615,5113245,F,N,Y,1,175500.0,Working,Secondary,Married,Own House,1,0,Cleaning staff,3,1,45.0
569617,5113246,M,N,Y,1,360000.0,Working,Higher education,Separated,Own House,0,0,High skill tech staff,2,0,38.0
569621,5113249,M,N,Y,1,360000.0,Working,Higher education,Separated,Own House,0,0,High skill tech staff,2,1,38.0
569639,5113250,M,N,Y,1,360000.0,Working,Higher education,Separated,Own House,0,0,High skill tech staff,2,1,38.0
569644,5113251,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569652,5113252,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569671,5113253,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569679,5113254,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,0,32.0
569687,5113255,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569733,5113256,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569783,5113257,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569790,5113258,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569816,5113259,F,Y,Y,0,247500.0,Working,Secondary,Single,With parents,0,0,Sales staff,1,1,32.0
569834,5113261,F,N,Y,0,112500.0,Working,Secondary,Civil marriage,Own House,0,1,Cooking staff,2,1,46.0
570211,5113274,F,N,Y,2,121500.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,4,0,40.0
570227,5113275,F,N,Y,2,121500.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,4,0,40.0
570236,5113276,F,N,Y,2,121500.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,4,1,40.0
570252,5113277,F,N,Y,2,121500.0,Commercial associate,Secondary,Married,Own House,0,0,Sales staff,4,1,40.0
570261,5113278,M,N,Y,0,112500.0,Working,Secondary,Married,With parents,0,0,Low-skill Laborers,2,1,26.0
570272,5113279,M,N,Y,0,112500.0,Working,Secondary,Married,With parents,0,0,Low-skill Laborers,2,1,26.0
570315,5113282,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570350,5113283,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570357,5113284,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570372,5113285,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570387,5113286,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570404,5113287,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570421,5113288,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570436,5113289,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,0,31.0
570460,5113290,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570477,5113291,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570501,5113292,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570518,5113293,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570539,5113294,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570563,5113295,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570600,5113296,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,0,31.0
570624,5113297,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570649,5113298,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,Own House,1,0,Core staff,4,1,31.0
570673,5113299,F,N,Y,1,112500.0,State servant,Secondary,Married,Own House,0,1,Core staff,3,1,26.0
570681,5113300,F,N,Y,1,112500.0,State servant,Secondary,Married,Own House,0,1,Core staff,3,1,26.0
570689,5113301,F,N,Y,1,112500.0,State servant,Secondary,Married,Own House,0,1,Core staff,3,0,26.0
570698,5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570732,5113303,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570755,5113304,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570779,5113305,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570798,5113306,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570821,5113307,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,0,42.0
570829,5113308,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570840,5113309,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570856,5113310,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,Cooking staff,3,1,42.0
570876,5113313,F,Y,Y,0,153000.0,Working,Secondary,Married,Own House,0,1,High skill tech staff,2,1,53.0
570894,5113315,F,Y,Y,0,153000.0,Working,Secondary,Married,Own House,0,1,High skill tech staff,2,1,53.0
570903,5113316,F,Y,Y,0,153000.0,Working,Secondary,Married,Own House,0,1,High skill tech staff,2,1,53.0
570920,5113317,F,Y,Y,0,153000.0,Working,Secondary,Married,Own House,0,1,High skill tech staff,2,1,53.0
570950,5113318,F,N,Y,0,171000.0,Working,Higher education,Separated,Own House,0,1,Core staff,1,1,53.0
570954,5113319,F,N,Y,0,171000.0,Working,Higher education,Separated,Own House,0,1,Core staff,1,1,53.0
571268,5113335,M,N,Y,0,81000.0,Working,Secondary,Single,Own House,0,0,Security staff,1,1,57.0
571286,5113336,M,N,Y,0,81000.0,Working,Secondary,Single,Own House,0,0,Security staff,1,1,57.0
571310,5113337,F,N,Y,0,126000.0,State servant,Secondary,Married,Own House,0,1,Accountants,2,0,40.0
571311,5113338,F,N,Y,0,126000.0,State servant,Secondary,Married,Own House,0,1,Accountants,2,0,40.0
571319,5113339,M,N,Y,2,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,4,1,31.0
571332,5113340,M,N,Y,2,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,4,1,31.0
571364,5113341,M,N,Y,2,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,4,1,31.0
571377,5113342,M,N,Y,2,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,4,0,31.0
571390,5113343,M,N,Y,2,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,4,1,31.0
571422,5113344,M,Y,Y,0,247500.0,Working,Secondary,Civil marriage,Own House,0,1,Laborers,2,1,30.0
571435,5113345,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,0,0,Laborers,2,1,24.0
571452,5113346,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,0,0,Laborers,2,1,24.0
571467,5113347,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,0,0,Laborers,2,1,24.0
571499,5113348,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,0,0,Laborers,2,1,24.0
571516,5113350,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,50.0
571536,5113351,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,50.0
571559,5113352,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,50.0
571573,5113353,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,50.0
571577,5113354,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,50.0
571580,5113355,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,50.0
571599,5113356,F,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,50.0
571749,5113362,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,1,25.0
571774,5113363,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,1,25.0
571793,5113364,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,0,25.0
571800,5113365,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,1,25.0
571856,5113366,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,1,25.0
571886,5113367,M,N,Y,0,148500.0,Commercial associate,Higher education,Single,Own House,0,1,Medicine staff,1,1,25.0
572051,5113376,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,52.0
572083,5113377,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,52.0
572121,5113378,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,52.0
572164,5113383,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,0,52.0
572180,5113384,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,52.0
572216,5113385,F,N,N,0,90000.0,Working,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,52.0
572252,5113386,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,1,48.0
572302,5113387,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,1,48.0
572332,5113389,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,0,48.0
572343,5113390,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,1,48.0
572354,5113391,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,1,48.0
572366,5113392,M,Y,N,0,135000.0,Working,Secondary,Married,Own House,0,1,Drivers,2,0,48.0
572399,5113393,F,N,Y,0,112500.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,0,23.0
572404,5113394,F,N,Y,0,112500.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,1,23.0
572426,5113395,F,N,Y,0,112500.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,1,23.0
572455,5113396,F,N,Y,0,112500.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,1,23.0
572488,5113397,M,N,N,0,180000.0,Commercial associate,Higher education,Single,Own House,1,0,Core staff,1,1,28.0
572499,5113398,M,N,N,0,180000.0,Commercial associate,Higher education,Single,Own House,1,0,Core staff,1,1,28.0
572509,5113399,M,N,N,0,180000.0,Commercial associate,Higher education,Single,Own House,1,0,Core staff,1,1,28.0
572522,5113400,M,N,N,0,180000.0,Commercial associate,Higher education,Single,Own House,1,0,Core staff,1,1,28.0
572748,5113414,F,Y,Y,0,90000.0,Commercial associate,Secondary,Married,Own House,0,1,Medicine staff,2,1,33.0
572763,5113415,F,Y,Y,0,90000.0,Commercial associate,Secondary,Married,Own House,0,1,Medicine staff,2,1,33.0
572799,5113416,F,Y,Y,0,90000.0,Commercial associate,Secondary,Married,Own House,0,1,Medicine staff,2,1,33.0
572835,5113417,F,N,N,1,157500.0,Working,Secondary,Single,Municipal apartment,0,0,Core staff,2,1,34.0
572863,5113418,F,N,N,1,157500.0,Working,Secondary,Single,Municipal apartment,0,0,Core staff,2,1,34.0
572883,5113419,F,N,N,1,157500.0,Working,Secondary,Single,Municipal apartment,0,0,Core staff,2,1,34.0
572902,5113420,F,N,N,1,157500.0,Working,Secondary,Single,Municipal apartment,0,0,Core staff,2,1,34.0
572911,5113421,F,N,Y,1,144000.0,Working,Higher education,Single,Own House,0,0,Laborers,2,1,22.0
572924,5113423,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
572930,5113424,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,0,51.0
572945,5113425,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
572951,5113426,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
572995,5113427,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
573001,5113428,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
573008,5113429,F,N,N,0,270000.0,Working,Secondary,Widow,Own House,0,0,Cooking staff,1,1,51.0
573014,5113432,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,0,50.0
573018,5113434,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,1,50.0
573023,5113437,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,1,50.0
573040,5113439,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,1,50.0
573053,5113440,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,1,50.0
573068,5113441,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,0,50.0
573084,5113442,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,0,50.0
573127,5113443,F,N,Y,0,207000.0,Working,Secondary,Single,Own House,0,0,Cooking staff,1,1,50.0
573259,5113453,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,49.0
573268,5113454,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,0,49.0
573282,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,49.0
573316,5113456,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,0,49.0
573330,5113457,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,3,1,49.0
573454,5113464,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573472,5113465,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573480,5113466,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573500,5113467,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573547,5113468,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573567,5113469,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,0,29.0
573587,5113470,M,N,Y,0,315000.0,Working,Higher education,Single,Own House,0,0,Core staff,1,1,29.0
573595,5113472,M,N,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,52.0
573610,5113473,M,N,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,52.0
573634,5113474,M,N,Y,0,202500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,52.0
